"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","University of Manitoba, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1613990435","179.1.1.1.1.2.3.1","5778","","","","0"
"2021/2022","University of Manitoba, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1613990435","179.1.1.1.1.2.3.1","6159","","","","0"
"2022/2023","University of Manitoba, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1613990435","179.1.1.1.1.2.3.1","6111","","","","0"
"2009/2010","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","300","","","","0"
"2010/2011","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","291","","","","0"
"2011/2012","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","363","","","","0"
"2012/2013","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","378","","","","0"
"2013/2014","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","450","","","","0"
"2014/2015","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","513","","","","0"
"2015/2016","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","504","","","","0"
"2016/2017","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","597","","","","0"
"2017/2018","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","648","","","","0"
"2018/2019","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","834","","","","0"
"2019/2020","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","1185","","","","0"
"2020/2021","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","1266","","","","0"
"2021/2022","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","1458","","","","0"
"2022/2023","University of Winnipeg, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614061824","180.1.1.1.1.2.3.1","1398","","","","0"
"2011/2012","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","27","","","","0"
"2012/2013","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","57","","","","0"
"2013/2014","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","54","","","","0"
"2014/2015","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","45","","","","0"
"2015/2016","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","78","","","","0"
"2016/2017","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","123","","","","0"
"2017/2018","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","114","","","","0"
"2018/2019","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","75","","","","0"
"2019/2020","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","60","","","","0"
"2020/2021","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","54","","","","0"
"2021/2022","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","51","","","","0"
"2022/2023","Providence University College and Theological Seminary, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614098495","181.1.1.1.1.2.3.1","54","","","","0"
"2011/2012","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","0","","","","0"
"2012/2013","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2013/2014","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","6","","","","0"
"2014/2015","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2015/2016","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2016/2017","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2017/2018","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2018/2019","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","3","","","","0"
"2019/2020","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","6","","","","0"
"2020/2021","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","12","","","","0"
"2021/2022","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","12","","","","0"
"2022/2023","Steinbach Bible College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614114884","182.1.1.1.1.2.3.1","6","","","","0"
"2009/2010","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","9","","","","0"
"2010/2011","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","3","","","","0"
"2011/2012","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","15","","","","0"
"2012/2013","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","24","","","","0"
"2013/2014","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","39","","","","0"
"2014/2015","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","54","","","","0"
"2015/2016","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","60","","","","0"
"2016/2017","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","222","","","","0"
"2017/2018","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","189","","","","0"
"2018/2019","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","261","","","","0"
"2019/2020","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","369","","","","0"
"2020/2021","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","291","","","","0"
"2021/2022","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","333","","","","0"
"2022/2023","Assiniboine Community College, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614119773","183.1.1.1.1.2.3.1","684","","","","0"
"2009/2010","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","21","","","","0"
"2010/2011","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","312","","","","0"
"2011/2012","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","369","","","","0"
"2012/2013","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","480","","","","0"
"2013/2014","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","630","","","","0"
"2014/2015","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","648","","","","0"
"2015/2016","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1203","","","","0"
"2016/2017","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1347","","","","0"
"2017/2018","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1692","","","","0"
"2018/2019","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1455","","","","0"
"2019/2020","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1887","","","","0"
"2020/2021","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1632","","","","0"
"2021/2022","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","2220","","","","0"
"2022/2023","Red River College Polytechnic, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614146368","184.1.1.1.1.2.3.1","1761","","","","0"
"2009/2010","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","81","","","","0"
"2010/2011","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","72","","","","0"
"2011/2012","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","57","","","","0"
"2012/2013","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","72","","","","0"
"2013/2014","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","75","","","","0"
"2014/2015","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","72","","","","0"
"2015/2016","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","105","","","","0"
"2016/2017","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","105","","","","0"
"2017/2018","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","75","","","","0"
"2018/2019","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","45","","","","0"
"2019/2020","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","84","","","","0"
"2020/2021","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","75","","","","0"
"2021/2022","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","81","","","","0"
"2022/2023","L'École Technique et Professionnelle, Manitoba","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614230013","187.1.1.1.1.2.3.1","81","","","","0"
"2009/2010","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","2106","","","","0"
"2010/2011","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","2346","","","","0"
"2011/2012","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","2832","","","","0"
"2012/2013","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","3294","","","","0"
"2013/2014","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","3684","","","","0"
"2014/2015","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","3975","","","","0"
"2015/2016","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","4332","","","","0"
"2016/2017","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","4479","","","","0"
"2017/2018","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","4611","","","","0"
"2018/2019","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","5076","","","","0"
"2019/2020","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","6126","","","","0"
"2020/2021","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","5781","","","","0"
"2021/2022","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","6021","","","","0"
"2022/2023","Saskatchewan","2021A000247","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614235214","188.1.1.1.1.2.3.1","7032","","","","0"
"2009/2010","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","858","","","","0"
"2010/2011","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","921","","","","0"
"2011/2012","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1104","","","","0"
"2012/2013","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1275","","","","0"
"2013/2014","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1536","","","","0"
"2014/2015","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1629","","","","0"
"2015/2016","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1797","","","","0"
"2016/2017","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1830","","","","0"
"2017/2018","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","1845","","","","0"
"2018/2019","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","2193","","","","0"
"2019/2020","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","2733","","","","0"
"2020/2021","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","2574","","","","0"
"2021/2022","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","2328","","","","0"
"2022/2023","University of Regina, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614389624","189.1.1.1.1.2.3.1","2544","","","","0"
"2009/2010","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","1224","","","","0"
"2010/2011","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","1395","","","","0"
"2011/2012","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","1668","","","","0"
"2012/2013","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","1866","","","","0"
"2013/2014","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","1959","","","","0"
"2014/2015","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2091","","","","0"
"2015/2016","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2175","","","","0"
"2016/2017","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2178","","","","0"
"2017/2018","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2205","","","","0"
"2018/2019","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2283","","","","0"
"2019/2020","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2406","","","","0"
"2020/2021","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2292","","","","0"
"2021/2022","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2559","","","","0"
"2022/2023","University of Saskatchewan, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614460358","190.1.1.1.1.2.3.1","2700","","","","0"
"2009/2010","Saskatchewan Polytechnic, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614534814","191.1.1.1.1.2.3.1","21","","","","0"
"2010/2011","Saskatchewan Polytechnic, Saskatchewan","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1614534814","191.1.1.1.1.2.3.1","21","","","","0"
