REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2016/2017,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1380,,,,0
2017/2018,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1407,,,,0
2018/2019,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1332,,,,0
2019/2020,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1251,,,,0
2020/2021,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1398,,,,0
2021/2022,"CÉGEP Gérald-Godin, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441396688,118.1.1.1.1.2.2.1,1515,,,,0
2011/2012,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,69,,,,0
2012/2013,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,51,,,,0
2013/2014,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,51,,,,0
2014/2015,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,39,,,,0
2015/2016,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,42,,,,0
2016/2017,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,54,,,,0
2017/2018,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,57,,,,0
2018/2019,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,42,,,,0
2019/2020,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,69,,,,0
2020/2021,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,63,,,,0
2021/2022,"École nationale de Cirque, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441403410,119.1.1.1.1.2.2.1,45,,,,0
2011/2012,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,1824,,,,0
2012/2013,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,1872,,,,0
2013/2014,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,1968,,,,0
2014/2015,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,2010,,,,0
2015/2016,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,2001,,,,0
2016/2017,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,1953,,,,0
2017/2018,"CÉGEP régional de Lanaudière à L'Assomption, Quebec",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441404778,120.1.1.1.1.2.2.1,1923,,,,0
