"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022/2023","Collège Mérici, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611221017","106.1.6.1.1.2.2.1","48","","","","0"
"2022/2023","Collège Mérici, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611221020","106.1.6.1.1.2.3.1","3","","","","0"
"2022/2023","Collège Mérici, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611221071","106.1.6.4.1.2.2.1","48","","","","0"
"2022/2023","Collège Mérici, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611221074","106.1.6.4.1.2.3.1","3","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225376","107.1.1.1.1.2.2.1","1056","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225380","107.1.1.1.1.2.3.1","18","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225438","107.1.1.4.1.2.2.1","873","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225442","107.1.1.4.1.2.3.1","9","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225547","107.1.1.9.1.2.2.1","9","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225704","107.1.4.1.1.2.2.1","840","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225708","107.1.4.1.1.2.3.1","18","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225766","107.1.4.4.1.2.2.1","663","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225770","107.1.4.4.1.2.3.1","6","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225875","107.1.6.1.1.2.2.1","213","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225878","107.1.6.1.1.2.3.1","3","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225927","107.1.6.4.1.2.2.1","210","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611225930","107.1.6.4.1.2.3.1","3","","","","0"
"2022/2023","Campus Notre-Dame-de-Foy, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611225978","107.1.6.9.1.2.2.1","6","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611233567","108.1.1.1.1.2.2.1","348","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611233570","108.1.1.1.1.2.3.1","33","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611233621","108.1.1.4.1.2.2.1","57","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611233624","108.1.1.4.1.2.3.1","24","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611233755","108.1.4.1.1.2.2.1","348","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611233758","108.1.4.1.1.2.3.1","33","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611233809","108.1.4.4.1.2.2.1","57","","","","0"
"2022/2023","Collège O'Sullivan de Québec inc, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611233812","108.1.4.4.1.2.3.1","24","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239227","110.1.1.1.1.2.2.1","555","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239230","110.1.1.1.1.2.3.1","6","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239281","110.1.1.4.1.2.2.1","360","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239284","110.1.1.4.1.2.3.1","3","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239382","110.1.1.9.1.2.2.1","6","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239515","110.1.4.1.1.2.2.1","351","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239518","110.1.4.1.1.2.3.1","3","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239569","110.1.4.4.1.2.2.1","159","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239572","110.1.4.4.1.2.3.1","0","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239671","110.1.6.1.1.2.2.1","198","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239674","110.1.6.1.1.2.3.1","3","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611239723","110.1.6.4.1.2.2.1","198","","","","0"
"2022/2023","Séminaire de Sherbrooke, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611239726","110.1.6.4.1.2.3.1","3","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611243687","111.1.1.1.1.2.2.1","390","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611243690","111.1.1.1.1.2.3.1","99","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611243741","111.1.1.4.1.2.2.1","177","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611243744","111.1.1.4.1.2.3.1","60","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611243831","111.1.1.9.1.2.2.1","210","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611243975","111.1.4.1.1.2.2.1","78","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611243978","111.1.4.1.1.2.3.1","87","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611244029","111.1.4.4.1.2.2.1","78","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611244032","111.1.4.4.1.2.3.1","45","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611244119","111.1.6.1.1.2.2.1","102","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611244122","111.1.6.1.1.2.3.1","12","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611244173","111.1.6.4.1.2.2.1","102","","","","0"
"2022/2023","Collège Universel - Campus Gatineau, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611244176","111.1.6.4.1.2.3.1","12","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246483","112.1.1.1.1.2.2.1","195","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246486","112.1.1.1.1.2.3.1","69","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246519","112.1.1.9.1.2.2.1","195","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246522","112.1.1.9.1.2.3.1","69","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246555","112.1.6.1.1.2.2.1","195","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246558","112.1.6.1.1.2.3.1","69","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246591","112.1.6.9.1.2.2.1","195","","","","0"
"2022/2023","Collège international Marie de France, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246594","112.1.6.9.1.2.3.1","69","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246915","113.1.1.1.1.2.2.1","321","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246918","113.1.1.1.1.2.3.1","48","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246951","113.1.1.9.1.2.2.1","321","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246954","113.1.1.9.1.2.3.1","48","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611246987","113.1.6.1.1.2.2.1","321","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611246990","113.1.6.1.1.2.3.1","48","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247023","113.1.6.9.1.2.2.1","321","","","","0"
"2022/2023","Collège Stanislas inc., Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247026","113.1.6.9.1.2.3.1","48","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247347","114.1.1.1.1.2.2.1","333","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247350","114.1.1.1.1.2.3.1","18","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247401","114.1.1.4.1.2.2.1","321","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247404","114.1.1.4.1.2.3.1","15","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247455","114.1.1.5.1.2.2.1","12","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Total, program type","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247458","114.1.1.5.1.2.3.1","3","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247577","114.1.4.1.1.2.2.1","321","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247580","114.1.4.1.1.2.3.1","15","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247631","114.1.4.4.1.2.2.1","321","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247634","114.1.4.4.1.2.3.1","15","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247737","114.1.8.1.1.2.2.1","12","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Undergraduate program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247740","114.1.8.1.1.2.3.1","3","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611247791","114.1.8.5.1.2.2.1","12","","","","0"
"2022/2023","Institut de tourisme et d'hôtellerie du Québec, Quebec","","Total, field of study","Undergraduate program","Degree (includes applied degree)","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611247794","114.1.8.5.1.2.3.1","3","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611251925","116.1.1.1.1.2.2.1","369","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611251928","116.1.1.1.1.2.3.1","30","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611251979","116.1.1.4.1.2.2.1","207","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611251982","116.1.1.4.1.2.3.1","24","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611252183","116.1.4.1.1.2.2.1","369","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611252186","116.1.4.1.1.2.3.1","30","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611252237","116.1.4.4.1.2.2.1","207","","","","0"
"2022/2023","Collège O'Sullivan de Montréal inc, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611252240","116.1.4.4.1.2.3.1","24","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611255769","117.1.1.1.1.2.2.1","1041","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611255772","117.1.1.1.1.2.3.1","111","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611255823","117.1.1.4.1.2.2.1","798","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611255826","117.1.1.4.1.2.3.1","99","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611255931","117.1.1.9.1.2.2.1","78","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611255934","117.1.1.9.1.2.3.1","12","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611256075","117.1.4.1.1.2.2.1","603","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611256078","117.1.4.1.1.2.3.1","87","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611256129","117.1.4.4.1.2.2.1","438","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611256132","117.1.4.4.1.2.3.1","87","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611256237","117.1.6.1.1.2.2.1","363","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611256240","117.1.6.1.1.2.3.1","12","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611256289","117.1.6.4.1.2.2.1","360","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611256292","117.1.6.4.1.2.3.1","12","","","","0"
"2022/2023","Collège d'Alma, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611256340","117.1.6.9.1.2.2.1","3","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611263809","118.1.1.1.1.2.2.1","1401","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611263812","118.1.1.1.1.2.3.1","36","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611263863","118.1.1.4.1.2.2.1","1044","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611263866","118.1.1.4.1.2.3.1","27","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611263971","118.1.1.9.1.2.2.1","78","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Total, program type","Not applicable, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611263974","118.1.1.9.1.2.3.1","0","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611264121","118.1.4.1.1.2.2.1","621","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Career, technical or professional training program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611264124","118.1.4.1.1.2.3.1","30","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611264175","118.1.4.4.1.2.2.1","336","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Career, technical or professional training program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611264178","118.1.4.4.1.2.3.1","21","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611264283","118.1.6.1.1.2.2.1","726","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Pre-university program","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611264286","118.1.6.1.1.2.3.1","6","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611264331","118.1.6.4.1.2.2.1","705","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Pre-university program","Diploma","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611264334","118.1.6.4.1.2.3.1","6","","","","0"
"2022/2023","CÉGEP Gérald-Godin, Quebec","","Total, field of study","Pre-university program","Not applicable, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1611264378","118.1.6.9.1.2.2.1","18","","","","0"
