"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","2427","","","","0"
"2015/2016","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","2535","","","","0"
"2016/2017","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","3015","","","","0"
"2017/2018","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","3669","","","","0"
"2018/2019","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","4335","","","","0"
"2019/2020","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","5274","","","","0"
"2020/2021","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","5685","","","","0"
"2021/2022","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","6345","","","","0"
"2022/2023","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","6618","","","","0"
"2023/2024","McMaster University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1611968515","132.1.1.1.1.2.3.1","6468","","","","0"
"2009/2010","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3924","","","","0"
"2010/2011","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3933","","","","0"
"2011/2012","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","4323","","","","0"
"2012/2013","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","4275","","","","0"
"2013/2014","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3981","","","","0"
"2014/2015","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3840","","","","0"
"2015/2016","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3579","","","","0"
"2016/2017","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3441","","","","0"
"2017/2018","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3168","","","","0"
"2018/2019","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3564","","","","0"
"2019/2020","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3777","","","","0"
"2020/2021","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3783","","","","0"
"2021/2022","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3936","","","","0"
"2022/2023","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","3786","","","","0"
"2023/2024","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612033821","133.1.1.1.1.2.1.1","4044","","","","0"
"2009/2010","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3900","","","","0"
"2010/2011","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3909","","","","0"
"2011/2012","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","4299","","","","0"
"2012/2013","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","4248","","","","0"
"2013/2014","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3954","","","","0"
"2014/2015","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3816","","","","0"
"2015/2016","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3546","","","","0"
"2016/2017","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3402","","","","0"
"2017/2018","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3138","","","","0"
"2018/2019","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3504","","","","0"
"2019/2020","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3699","","","","0"
"2020/2021","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3735","","","","0"
"2021/2022","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3855","","","","0"
"2022/2023","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3654","","","","0"
"2023/2024","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612033825","133.1.1.1.1.2.2.1","3717","","","","0"
"2009/2010","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","27","","","","0"
"2010/2011","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","21","","","","0"
"2011/2012","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","21","","","","0"
"2012/2013","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","30","","","","0"
"2013/2014","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","30","","","","0"
"2014/2015","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","24","","","","0"
"2015/2016","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","33","","","","0"
"2016/2017","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","39","","","","0"
"2017/2018","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","30","","","","0"
"2018/2019","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","63","","","","0"
"2019/2020","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","75","","","","0"
"2020/2021","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","51","","","","0"
"2021/2022","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","81","","","","0"
"2022/2023","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","129","","","","0"
"2023/2024","Nipissing University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612033829","133.1.1.1.1.2.3.1","324","","","","0"
"2009/2010","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","31287","","","","0"
"2010/2011","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","32835","","","","0"
"2011/2012","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","33681","","","","0"
"2012/2013","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","35163","","","","0"
"2013/2014","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","35568","","","","0"
"2014/2015","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","35949","","","","0"
"2015/2016","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","35958","","","","0"
"2016/2017","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","36549","","","","0"
"2017/2018","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","36546","","","","0"
"2018/2019","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","37317","","","","0"
"2019/2020","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","37857","","","","0"
"2020/2021","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","39069","","","","0"
"2021/2022","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","40776","","","","0"
"2022/2023","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","41352","","","","0"
"2023/2024","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612053229","134.1.1.1.1.2.1.1","41883","","","","0"
"2009/2010","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","29568","","","","0"
"2010/2011","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","30825","","","","0"
"2011/2012","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31293","","","","0"
"2012/2013","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","32136","","","","0"
"2013/2014","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","32106","","","","0"
"2014/2015","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31818","","","","0"
"2015/2016","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31437","","","","0"
"2016/2017","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31515","","","","0"
"2017/2018","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","30819","","","","0"
"2018/2019","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","30846","","","","0"
"2019/2020","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","30438","","","","0"
"2020/2021","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31173","","","","0"
"2021/2022","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31899","","","","0"
"2022/2023","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","31647","","","","0"
"2023/2024","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612053233","134.1.1.1.1.2.2.1","32175","","","","0"
"2009/2010","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","1719","","","","0"
"2010/2011","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","2010","","","","0"
"2011/2012","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","2388","","","","0"
"2012/2013","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","3030","","","","0"
"2013/2014","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","3462","","","","0"
"2014/2015","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","4134","","","","0"
"2015/2016","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","4524","","","","0"
"2016/2017","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","5031","","","","0"
"2017/2018","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","5727","","","","0"
"2018/2019","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","6471","","","","0"
"2019/2020","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","7419","","","","0"
"2020/2021","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","7896","","","","0"
"2021/2022","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","8877","","","","0"
"2022/2023","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","9708","","","","0"
"2023/2024","University of Ottawa-Université d'Ottawa, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","International students","Total, gender","Number","223","units","0","v1612053237","134.1.1.1.1.2.3.1","9708","","","","0"
"2009/2010","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","18744","","","","0"
"2010/2011","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","19314","","","","0"
"2011/2012","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","21048","","","","0"
"2012/2013","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","21639","","","","0"
"2013/2014","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","22182","","","","0"
"2014/2015","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","23271","","","","0"
"2015/2016","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","23967","","","","0"
"2016/2017","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","24417","","","","0"
"2017/2018","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","24534","","","","0"
"2018/2019","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","25536","","","","0"
"2019/2020","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","26055","","","","0"
"2020/2021","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","26595","","","","0"
"2021/2022","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","28437","","","","0"
"2022/2023","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","28968","","","","0"
"2023/2024","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Total, status of student in Canada","Total, gender","Number","223","units","0","v1612140003","135.1.1.1.1.2.1.1","29550","","","","0"
"2009/2010","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","17289","","","","0"
"2010/2011","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","17838","","","","0"
"2011/2012","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","19437","","","","0"
"2012/2013","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","19938","","","","0"
"2013/2014","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","20415","","","","0"
"2014/2015","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","21189","","","","0"
"2015/2016","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","21642","","","","0"
"2016/2017","Queen's University, Ontario","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1612140007","135.1.1.1.1.2.2.1","21810","","","","0"
