"REF_DATE","GEO","DGUID","Field of study","Program type","Credential type","Institution type","Registration status","Status of student in Canada","Gender","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012/2013","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","10998","","","","0"
"2013/2014","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","10677","","","","0"
"2014/2015","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","10227","","","","0"
"2015/2016","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","10206","","","","0"
"2016/2017","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","10743","","","","0"
"2017/2018","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","11280","","","","0"
"2018/2019","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","11607","","","","0"
"2019/2020","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","11937","","","","0"
"2020/2021","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","12309","","","","0"
"2021/2022","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","12720","","","","0"
"2022/2023","Mount Royal University, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1614997159","210.1.1.1.1.2.2.1","12684","","","","0"
"2018/2019","Alberta University of the Arts, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615027296","211.1.1.1.1.2.2.1","969","","","","0"
"2019/2020","Alberta University of the Arts, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615027296","211.1.1.1.1.2.2.1","1005","","","","0"
"2020/2021","Alberta University of the Arts, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615027296","211.1.1.1.1.2.2.1","972","","","","0"
"2021/2022","Alberta University of the Arts, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615027296","211.1.1.1.1.2.2.1","978","","","","0"
"2022/2023","Alberta University of the Arts, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615027296","211.1.1.1.1.2.2.1","1011","","","","0"
"2009/2010","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1074","","","","0"
"2010/2011","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1092","","","","0"
"2011/2012","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1107","","","","0"
"2012/2013","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1062","","","","0"
"2013/2014","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1044","","","","0"
"2014/2015","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1020","","","","0"
"2015/2016","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1050","","","","0"
"2016/2017","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","1026","","","","0"
"2017/2018","Alberta College of Art and Design, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615030154","212.1.1.1.1.2.2.1","996","","","","0"
"2009/2010","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","2643","","","","0"
"2010/2011","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","2415","","","","0"
"2011/2012","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","2808","","","","0"
"2012/2013","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","2868","","","","0"
"2013/2014","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","3429","","","","0"
"2014/2015","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","3741","","","","0"
"2015/2016","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","4206","","","","0"
"2016/2017","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","4350","","","","0"
"2017/2018","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","4875","","","","0"
"2018/2019","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","5037","","","","0"
"2019/2020","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","5334","","","","0"
"2020/2021","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","4749","","","","0"
"2021/2022","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","4989","","","","0"
"2022/2023","Bow Valley College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615032983","213.1.1.1.1.2.2.1","5391","","","","0"
"2009/2010","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1125","","","","0"
"2010/2011","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1122","","","","0"
"2011/2012","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1083","","","","0"
"2012/2013","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1173","","","","0"
"2013/2014","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1131","","","","0"
"2014/2015","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1203","","","","0"
"2015/2016","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1086","","","","0"
"2016/2017","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1047","","","","0"
"2017/2018","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1083","","","","0"
"2018/2019","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1125","","","","0"
"2019/2020","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1113","","","","0"
"2020/2021","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1044","","","","0"
"2021/2022","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1095","","","","0"
"2022/2023","Olds College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615051220","214.1.1.1.1.2.2.1","1089","","","","0"
"2009/2010","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1488","","","","0"
"2010/2011","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1683","","","","0"
"2011/2012","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1674","","","","0"
"2012/2013","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1656","","","","0"
"2013/2014","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1422","","","","0"
"2014/2015","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1467","","","","0"
"2015/2016","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1527","","","","0"
"2016/2017","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1782","","","","0"
"2017/2018","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1782","","","","0"
"2018/2019","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1704","","","","0"
"2019/2020","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1728","","","","0"
"2020/2021","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1602","","","","0"
"2021/2022","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1737","","","","0"
"2022/2023","Lakeland College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615063139","215.1.1.1.1.2.2.1","1854","","","","0"
"2009/2010","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1809","","","","0"
"2010/2011","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1839","","","","0"
"2011/2012","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1818","","","","0"
"2012/2013","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1812","","","","0"
"2013/2014","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1722","","","","0"
"2014/2015","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1614","","","","0"
"2015/2016","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1566","","","","0"
"2016/2017","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1614","","","","0"
"2017/2018","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1581","","","","0"
"2018/2019","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1548","","","","0"
"2019/2020","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1557","","","","0"
"2020/2021","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1335","","","","0"
"2021/2022","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1362","","","","0"
"2022/2023","Northwestern Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615078806","216.1.1.1.1.2.2.1","1305","","","","0"
"2009/2010","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3408","","","","0"
"2010/2011","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3546","","","","0"
"2011/2012","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3579","","","","0"
"2012/2013","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3486","","","","0"
"2013/2014","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3534","","","","0"
"2014/2015","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3498","","","","0"
"2015/2016","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3441","","","","0"
"2016/2017","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3558","","","","0"
"2017/2018","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3720","","","","0"
"2018/2019","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3927","","","","0"
"2019/2020","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","4026","","","","0"
"2020/2021","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3870","","","","0"
"2021/2022","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3837","","","","0"
"2022/2023","Lethbridge College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615092647","217.1.1.1.1.2.2.1","3675","","","","0"
"2009/2010","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","2127","","","","0"
"2010/2011","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","2103","","","","0"
"2011/2012","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","2004","","","","0"
"2012/2013","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1893","","","","0"
"2013/2014","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1797","","","","0"
"2014/2015","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1734","","","","0"
"2015/2016","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1782","","","","0"
"2016/2017","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1893","","","","0"
"2017/2018","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1836","","","","0"
"2018/2019","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1749","","","","0"
"2019/2020","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1677","","","","0"
"2020/2021","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1650","","","","0"
"2021/2022","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1596","","","","0"
"2022/2023","Medicine Hat College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615113404","218.1.1.1.1.2.2.1","1605","","","","0"
"2009/2010","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","945","","","","0"
"2010/2011","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","1104","","","","0"
"2011/2012","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","1008","","","","0"
"2012/2013","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","993","","","","0"
"2013/2014","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","987","","","","0"
"2014/2015","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","960","","","","0"
"2015/2016","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","747","","","","0"
"2016/2017","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","711","","","","0"
"2017/2018","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","867","","","","0"
"2018/2019","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","1011","","","","0"
"2019/2020","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","1044","","","","0"
"2020/2021","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","831","","","","0"
"2021/2022","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","942","","","","0"
"2022/2023","Keyano College, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615129402","219.1.1.1.1.2.2.1","882","","","","0"
"2009/2010","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3468","","","","0"
"2010/2011","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3510","","","","0"
"2011/2012","Red Deer Polytechnic, Alberta","","Total, field of study","Total, program type","Total, credential type","Total, institution type" ,"Full-time student","Canadian students","Total, gender","Number","223","units","0","v1615141902","220.1.1.1.1.2.2.1","3261","","","","0"
